
9021,123
9022,71
9023,95
9024,97
9025,73
9026,127
9027,46
9028,78
9029,92
9030,73
9031,76
9032,125
9033,49
9034,63
9035,146
9036,145
9037,57
9038,62
9039,39
9040,77
9041,100
9042,109
9043,98
9044,124
9045,79
9046,54
9047,82
9048,62
156.25
8999,14
0
8999,14
0
9000,473
0
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
78.125
9000,236
9001,163
9002,98
9003,272
9004,121
9005,281
9006,204
9007,187
9008,117
9009,111
9010,148
9011,229
9012,162
9013,215
9014,235
9015,114
9016,225
9017,152
9018,240
9019,113
9020,114
9021,247
9022,143
9023,193
9024,196
9025,147
9026,256
9027,92
9028,158
9029,185
9030,147
9031,154
9032,250
9033,100
9034,126
9035,292
9036,291
9037,115
9038,125
9039,79
9040,156
9041,200
9042,218
9043,198
9044,251
9045,159
9046,108
9047,164
9048,126
9049,230
93.75
9000,236
0
9000,473
0
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
125
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
140.625
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
156.25
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
375
9350,2875
9351,3327
9352,3463
9353,3987
9354,3771
9355,3968
9356,3757
9357,3659
9358,3773
9359,3786
9360,3206
9361,4039
9362,3059
9363,3255
9364,2965
9365,3447
9366,3456
9367,3478
9368,3272
9369,4382
9370,4013
9371,3736
9372,3860
9373,3399
9374,3302
9375,3394
9376,3745
9377,3623
9378,3605
9379,3399
9380,399
9381,3711
9382,3875
9383,3598
9384,4175
9385,3944
9386,3674
9387,3896
9388,3608
9389,3139
9390,3501
9391,3310
9392,3314
9393,3232
9394,3716
9395,3413
9396,4005
9397,3392
9398,3477
9399,3730
343.75
9350,2875
9351,3327
9352,3463
9353,3987
9354,3771
9355,3968
9356,3757
9357,3659
9358,3773
9359,3786
9360,3206
9361,4039
9362,3059
9363,3255
9364,2965
9365,3447
9366,3456
9367,3478
9368,3272
9369,4382
9370,4013
9371,3736
9372,3860
9373,3399
9374,3302
9375,3394
9376,3745
9377,3623
9378,3605
9379,3399
9380,399
9381,3711
9382,3875
9383,3598
9384,4175
9385,3944
9386,3674
9387,3896
9388,3608
9389,3139
9390,3501
9391,3310
9392,3314
9393,3232
9394,3716
9395,3413
9396,4005
9397,3392
9398,3477
9399,3730
234.375
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
93.75
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
234.375
9000,473
0
9000,473
0
9000,473
0
9000,473
0
9000,473
0
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
203.125
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
46.875
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
109.375
9000,473
9000,473
15.625
9000,473
9000,473
0
9000,473
9000,473
9001,326
9001,326
9002,196
9002,196
9003,545
9003,545
9004,243
9004,243
9005,563
9005,563
9006,410
9006,410
9007,375
9007,375
9008,235
9008,235
9009,224
9009,224
31.25
9000,473
9000,473
9001,326
9001,326
9002,196
9002,196
9003,545
9003,545
9004,243
9004,243
9005,563
9005,563
9006,410
9006,410
9007,375
9007,375
9008,235
9008,235
9009,224
9009,224
62.5
9000,473
9000,473
9001,326
9001,326
9002,196
9002,196
9003,545
9003,545
9004,243
9004,243
9005,563
9005,563
9006,410
9006,410
9007,375
9007,375
9008,235
9008,235
9009,224
9009,224
62.5
9000,473
9000,473
9001,326
9001,326
9002,196
9002,196
9003,545
9003,545
9004,243
9004,243
9005,563
9005,563
9006,410
9006,410
9007,375
9007,375
9008,235
9008,235
9009,224
9009,224
93.75
9000,473
9000,473
9001,326
9001,326
9002,196
9002,196
9003,545
9003,545
9004,243
9004,243
9005,563
9005,563
9006,410
9006,410
9007,375
9007,375
9008,235
9008,235
9009,224
9009,224
125
9000,473
9000,473
9001,326
9001,326
9002,196
9002,196
9003,545
9003,545
9004,243
9004,243
9005,563
9005,563
9006,410
9006,410
9007,375
9007,375
9008,235
9008,235
9009,224
9009,224
109.375
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
46.875
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,224
9009,224
62.5
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,224
9009,224
93.75
9000,473
0
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
31.25
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
15.625
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,224
9009,224
31.25
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,224
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,0
9034,253
9035,585
9036,584
9037,231
9038,0
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,243
9049,462
171.875
9550,0
9551,4454
9552,5023
9553,5386
9554,4995
9555,3617
9556,0
9557,4660
9558,0
9559,0
9560,4586
9561,4544
9562,0
9563,0
9564,4231
9565,0
9566,0
9567,599
9568,4772
9569,4473
9570,4479
9571,0
9572,4562
9573,0
9574,4876
9575,0
9576,5063
9577,4870
9578,5232
9579,4567
9580,4483
9581,4907
9582,0
9583,0
9584,0
9585,4667
9586,4700
9587,5043
9588,4805
9589,4614
9590,5157
9591,4522
9592,4366
9593,4994
9594,4215
9595,4373
9596,4244
9597,0
9598,4814
9599,0
453.125
9550,0
9551,4454
9552,5023
9553,5386
9554,4995
9555,3617
9556,0
9557,4660
9558,0
9559,0
9560,4586
9561,4544
9562,0
9563,0
9564,4231
9565,0
9566,0
9567,599
9568,4772
9569,4473
9570,4479
9571,0
9572,4562
9573,0
9574,4876
9575,0
9576,5063
9577,4870
9578,5232
9579,4567
9580,4483
9581,4907
9582,0
9583,0
9584,0
9585,4667
9586,4700
9587,5043
9588,4805
9589,4614
9590,5157
9591,4522
9592,4366
9593,4994
9594,4215
9595,4373
9596,4244
9597,0
9598,4814
9599,0
234.375
9550,4048
9551,4454
9552,5002
9553,5374
9554,4979
9555,3586
9556,4569
9557,4657
9558,4449
9559,4034
9560,4579
9561,4502
9562,4217
9563,3715
9564,4173
9565,4596
9566,5023
9567,599
9568,4735
9569,4387
9570,4474
9571,4311
9572,4556
9573,4699
9574,4876
9575,5033
9576,5063
9577,4832
9578,5232
9579,4527
9580,4469
9581,4874
9582,5063
9583,4164
9584,5210
9585,4643
9586,4700
9587,5043
9588,4795
9589,4613
9590,5157
9591,4495
9592,4323
9593,4994
9594,4177
9595,4361
9596,4224
9597,4861
9598,4766
9599,3837
203.125
9350,2835
9351,3273
9352,3456
9353,3964
9354,3744
9355,3939
9356,3757
9357,3631
9358,3712
9359,3786
9360,3182
9361,4030
9362,3054
9363,3255
9364,2926
9365,3414
9366,3443
9367,3466
9368,3247
9369,4382
9370,4013
9371,3720
9372,3855
9373,3369
9374,3295
9375,3372
9376,3745
9377,3623
9378,3595
9379,3399
9380,399
9381,3711
9382,3875
9383,3574
9384,4149
9385,3944
9386,3639
9387,3896
9388,3593
9389,3110
9390,3500
9391,3287
9392,3264
9393,3192
9394,3710
9395,3382
9396,4005
9397,3348
9398,3473
9399,3726
125
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,224
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
109.375
9000,359
9001,326
9002,196
9003,545
9004,243
9005,563
9006,363
9007,375
9008,224
9009,163
9010,253
9011,459
9012,285
9013,431
9014,472
9015,213
9016,452
9017,306
9018,386
9019,227
9020,229
9021,447
9022,286
9023,325
9024,393
9025,295
9026,494
9027,184
9028,317
9029,372
9030,296
9031,287
9032,501
9033,94
9034,253
9035,473
9036,584
9037,208
9038,251
9039,159
9040,285
9041,401
9042,437
9043,375
9044,450
9045,319
9046,217
9047,330
9048,192
9049,409
93.75
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,363
9007,375
9008,224
9009,224
9010,289
9011,459
9012,325
9013,431
9014,472
9015,213
9016,452
9017,306
9018,483
9019,227
9020,229
9021,447
9022,286
9023,387
9024,393
9025,295
9026,494
9027,184
9028,317
9029,372
9030,296
9031,287
9032,501
9033,94
9034,253
9035,585
9036,584
9037,208
9038,251
9039,159
9040,285
9041,401
9042,437
9043,375
9044,450
9045,319
9046,217
9047,330
9048,243
9049,461
109.375
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,224
9009,224
9010,289
9011,459
9012,325
9013,431
9014,472
9015,213
9016,452
9017,306
9018,483
9019,227
9020,229
9021,447
9022,286
9023,387
9024,393
9025,295
9026,494
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,94
9034,253
9035,585
9036,584
9037,208
9038,251
9039,159
9040,285
9041,401
9042,437
9043,375
9044,450
9045,319
9046,217
9047,330
9048,243
9049,461
187.5
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,224
9009,224
9010,289
9011,459
9012,325
9013,431
9014,472
9015,213
9016,452
9017,306
9018,483
9019,227
9020,229
9021,447
9022,286
9023,387
9024,393
9025,295
9026,494
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,94
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,243
9049,462
46.875
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,224
9009,224
9010,289
9011,459
9012,325
9013,431
9014,472
9015,213
9016,452
9017,306
9018,483
9019,227
9020,229
9021,447
9022,286
9023,387
9024,393
9025,295
9026,494
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,94
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,285
9041,401
9042,437
9043,375
9044,505
9045,319
9046,217
9047,330
9048,243
9049,462
140.625
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,224
9009,224
9010,289
9011,459
9012,325
9013,431
9014,472
9015,213
9016,452
9017,306
9018,483
9019,227
9020,229
9021,447
9022,286
9023,387
9024,393
9025,295
9026,494
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,94
9034,253
9035,585
9036,584
9037,208
9038,251
9039,159
9040,285
9041,401
9042,437
9043,375
9044,450
9045,319
9046,217
9047,330
9048,243
9049,461
78.125
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,224
9009,224
9010,289
9011,459
9012,325
9013,431
9014,472
9015,213
9016,452
9017,306
9018,483
9019,227
9020,229
9021,447
9022,286
9023,387
9024,393
9025,295
9026,494
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,94
9034,253
9035,585
9036,584
9037,208
9038,251
9039,159
9040,285
9041,401
9042,437
9043,375
9044,450
9045,319
9046,217
9047,330
9048,243
9049,462
62.5
